object_id,incident_id,offense_id,offense_code,offense_code_extension,top_traffic_accident_offense,first_occurrence_date,last_occurrence_date,reported_date,incident_address,geo_x,geo_y,geo_lon,geo_lat,district_id,precinct_id,neighborhood_id,bicycle_ind,pedestrian_ind,HARMFUL_EVENT_SEQ_1,HARMFUL_EVENT_SEQ_2,HARMFUL_EVENT_SEQ_3,road_location,ROAD_DESCRIPTION,ROAD_CONTOUR,ROAD_CONDITION,LIGHT_CONDITION,TU1_VEHICLE_TYPE,TU1_TRAVEL_DIRECTION,TU1_VEHICLE_MOVEMENT,TU1_DRIVER_ACTION,TU1_DRIVER_HUMANCONTRIBFACTOR,TU1_PEDESTRIAN_ACTION,TU2_VEHICLE_TYPE,TU2_TRAVEL_DIRECTION,TU2_VEHICLE_MOVEMENT,TU2_DRIVER_ACTION,TU2_DRIVER_HUMANCONTRIBFACTOR,TU2_PEDESTRIAN_ACTION,SERIOUSLY_INJURED,FATALITIES,FATALITY_MODE_1,FATALITY_MODE_2,SERIOUSLY_INJURED_MODE_1,SERIOUSLY_INJURED_MODE_2,POINT_X,POINT_Y,x,y
298211189,2023196321,2.0232E+14,5441,0,TRAF - ACCIDENT               ,"4/16/2023, 5:10 AM","4/16/2023, 5:10 AM","4/16/2023, 5:32 AM",200 BLOCK E ALAMEDA AVE,3144915,1684302,-104.9849052,39.71108277,3,312,Washington Park West,0,0,,,,,,,,,Passenger Car/Passenger Van,,,,,,Pickup Truck/Utility Van,South,Going Straight,No Contributing Action,Other Factor,,0,0,,,,,,,-11686865.71,4824045.956
298211289,2023194288,2.02319E+14,5441,0,TRAF - ACCIDENT               ,"4/15/2023, 12:30 AM","4/15/2023, 12:30 AM","4/15/2023, 1:16 AM",E ALAMEDA AVE / S LINCOLN ST,3144503,1684327,-104.9863691,39.7111578,3,312,Washington Park West,0,0,Front to Front,,Front to Front,On Roadway,At Intersection,Straight - Level,Dry,Daylight,Pickup Truck/Utility Van,North,Going Straight,Failed to Stop at Signal,No Apparent Contributing Factor,,Passenger Car/Passenger Van,East,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11687029.34,4824056.705
298211587,2024288437,2.02429E+14,5420,0,TRAF - ACCIDENT - DUI/DUID    ,"5/30/2024, 4:18 PM","5/30/2024, 4:18 PM","5/30/2024, 4:42 PM",E ALAMEDA AVE / S DOWNING ST,3148153,1684330,-104.9733956,39.71110867,3,312,Washington Park West,0,0,Front to Side,Wall or Building,Wall or Building,On Roadway,Intersection Related,Straight - Level,Dry,Dark-Lighted,Passenger Car/Passenger Van,East,Making Right Turn,Careless Driving,No Apparent Contributing Factor,,SUV,East,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11685585.39,4824050.733
298211838,2023379221,2.02338E+14,5420,0,TRAF - ACCIDENT - DUI/DUID    ,"7/15/2023, 8:47 AM","7/15/2023, 8:47 AM","7/15/2023, 10:01 AM",S CORONA ST / E ALAMEDA AVE,3147825,1684327,-104.9745615,39.71110565,3,312,Washington Park West,0,0,Front to Side,,Front to Side,On Roadway,At Intersection,Straight - Level,Dry,Daylight,SUV,North,Going Straight,Disregarded Stop Sign,Driver Inexperience,,SUV,West,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11685714.38,4824048.345
298212155,202586553,2.02587E+13,5401,0,TRAF - ACCIDENT - HIT & RUN   ,"2/19/2025, 9:20 AM","2/19/2025, 9:20 AM","2/19/2025, 9:48 AM",S CORONA ST / E ALAMEDA AVE,3147825,1684327,-104.9745615,39.71110565,3,312,Washington Park West,0,0,Front to Side,,Front to Side,On Roadway,At Intersection,Straight - Level,Dry,Daylight,SUV,North,Going Straight,Failed to Yield ROW,Distracted/Other Exterior,,SUV,,,,,,0,0,,,,,,,-11685714.38,4824048.345
298212513,2023338227,2.02334E+14,5441,1,TRAF - ACCIDENT - SBI         ,"6/25/2023, 9:58 PM","6/25/2023, 9:58 PM","6/25/2023, 10:37 PM",S SHERMAN ST / E ALAMEDA AVE,3144833,1684327,-104.9851962,39.71115267,3,312,Washington Park West,0,0,Front to Front,Traffic Signal Pole,Traffic Signal Pole,On Roadway,At Intersection,Straight - Level,Dry,Dark-Lighted,Passenger Car/Passenger Van,East,Going Straight,,,,,,,,,,1,0,,,Passenger Car/Passenger Van,,,,-11686899.16,4824056.705
298212605,2022551533,2.02255E+14,5441,0,TRAF - ACCIDENT               ,"10/24/2022, 7:00 PM","10/24/2022, 7:00 PM","10/24/2022, 9:15 PM",S LINCOLN ST / E ALAMEDA AVE,3144503,1684327,-104.9863691,39.7111578,3,312,Washington Park West,0,0,Side to Side-Same Direction,,Side to Side-Same Direction,,Intersection Related,Straight - Level,Dry,Dark-Lighted,"Medium/Heavy Trucks GVWR/GCWR 16,001 and over",North,Making Left Turn,No Contributing Action,No Apparent Contributing Factor,,Transit Bus,North,Parked,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11687029.34,4824056.705
298213106,2023282846,2.02328E+14,5441,0,TRAF - ACCIDENT               ,"5/29/2023, 3:45 AM","5/29/2023, 3:45 AM","5/29/2023, 3:45 AM",E ALAMEDA AVE / S LAFAYETTE ST,3148822,1684335,-104.9710176,39.71111173,3,312,Washington Park,0,0,Front to Rear,Front to Rear,Front to Rear,On Roadway,Intersection Related,Straight - Level,Dry,Daylight,Passenger Car/Passenger Van,East,Going Straight,Followed Too Closely,Distracted/Other Exterior,,Passenger Car/Passenger Van,East,Stopped in Traffic,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11685320.25,4824050.733
298213390,2024288719,2.02429E+14,5401,0,TRAF - ACCIDENT - HIT & RUN   ,"5/30/2024, 7:07 PM","5/30/2024, 7:07 PM","5/30/2024, 8:35 PM",E ALAMEDA AVE / S DOWNING ST,3148153,1684330,-104.9733956,39.71110867,3,312,Washington Park West,0,0,Front to Side,,Front to Side,On Roadway,At Intersection,Straight - Level,Dry,Dark-Lighted,,,,,,,Passenger Car/Passenger Van,East,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11685585.39,4824050.733
298213465,2024397373,2.0244E+14,5441,0,TRAF - ACCIDENT               ,"7/24/2024, 10:13 AM","7/24/2024, 10:13 AM","7/24/2024, 10:13 AM",S LINCOLN SHERMAN ALY / E ALAMEDA AVE,3144669,1684327,-104.9857791,39.71115522,3,312,Washington Park West,0,0,Front to Side,,Front to Side,On Roadway,At Intersection,Straight - Level,Dry,Daylight,Passenger Car/Passenger Van,East,Making Left Turn,No Contributing Action,No Apparent Contributing Factor,,Passenger Car/Passenger Van,West,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11686963.65,4824056.705
298213481,2024370767,2.02437E+14,5441,0,TRAF - ACCIDENT               ,"7/11/2024, 4:54 AM","7/11/2024, 4:54 AM","7/11/2024, 4:54 AM",E ALAMEDA AVE / S LINCOLN ST,3144503,1684327,-104.9863691,39.7111578,3,312,Washington Park West,0,0,Front to Side,,Front to Side,On Roadway,At Intersection,Straight - Level,Dry,Daylight,Passenger Car/Passenger Van,East,Going Straight,Failed to Stop at Signal,Looked/Did Not See,,Passenger Car/Passenger Van,North,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11687029.34,4824056.705
298213579,2024572196,2.02457E+14,5441,0,TRAF - ACCIDENT               ,"10/19/2024, 4:28 PM","10/19/2024, 4:28 PM","10/19/2024, 4:28 PM",E ALAMEDA AVE / S LINCOLN ST,3144503,1684327,-104.9863691,39.7111578,3,312,Washington Park West,0,0,Front to Side,,Front to Side,On Roadway,At Intersection,Straight - Level,Dry,Daylight,Passenger Car/Passenger Van,North,Making Left Turn,Failed to Yield ROW,No Apparent Contributing Factor,,SUV,West,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11687029.34,4824056.705
298214124,202392270,2.02392E+13,5441,0,TRAF - ACCIDENT               ,"2/20/2023, 10:20 AM","2/20/2023, 10:20 AM","2/20/2023, 10:39 AM",E ALAMEDA AVE / S SHERMAN ST,3144833,1684327,-104.9851962,39.71115267,3,312,Washington Park West,0,0,Sign,Tree,Tree,,Intersection Related,Straight - Level,Dry,Daylight,Pickup Truck/Utility Van,West,Going Straight,Followed Too Closely,Age/Driver Ability,,,,,,,,0,0,,,,,,,-11686899.16,4824056.705
298214454,2022543839,2.02254E+14,5441,0,TRAF - ACCIDENT               ,"10/20/2022, 11:37 AM","10/20/2022, 11:37 AM","10/20/2022, 1:39 PM",E ALAMEDA AVE / S PENNSYLVANIA ST,3145864,1684321,-104.9815317,39.71112011,3,312,Washington Park West,0,0,Front to Side,,Front to Side,On Roadway,At Intersection,Straight - Level,Dry,Daylight,SUV,North,Going Straight,Failed to Yield ROW,No Apparent Contributing Factor,,Passenger Car/Passenger Van,West,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11686490.7,4824051.928
298215180,20246949,2.02469E+12,5441,0,TRAF - ACCIDENT               ,"1/4/2024, 5:30 AM","1/4/2024, 5:30 AM","1/4/2024, 6:01 AM",E ALAMEDA AVE / S CLARKSON ST,3146834,1684319,-104.978084,39.71109937,3,312,Washington Park West,0,0,Front to Rear,,Front to Rear,On Roadway,At Intersection,Straight - Level,Dry,Daylight,Passenger Car/Passenger Van,East,Slowing,Followed Too Closely,Distracted/Other Interior,,SUV,East,Stopped in Traffic,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11686107.32,4824048.345
298215811,202338598,2.02339E+13,5441,0,TRAF - ACCIDENT               ,"1/22/2023, 6:55 AM","1/22/2023, 6:55 AM","1/22/2023, 6:55 AM",600 BLOCK E ALAMEDA AVE,3146269,1684296,-104.9800927,39.71104512,3,312,Washington Park West,0,0,Front to Rear,,Front to Rear,On Roadway,Non-Intersection,Straight - Level,Dry,Daylight,SUV,East,Going Straight,Careless Driving,Distracted/Other Interior,,Passenger Car/Passenger Van,East,Stopped in Traffic,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11686330.66,4824039.984
298215952,2023425446,2.02343E+14,5401,0,TRAF - ACCIDENT - HIT & RUN   ,"8/8/2023, 4:30 AM","8/8/2023, 4:30 AM","8/8/2023, 4:44 AM",S LINCOLN ST / E ALAMEDA AVE,3144503,1684327,-104.9863691,39.7111578,3,312,Washington Park West,0,0,Side to Side-Same Direction,,Side to Side-Same Direction,On Roadway,At Intersection,Straight - Level,Dry,Daylight,Pickup Truck/Utility Van,North,Changing Lanes,Careless Driving,Aggressive Driving,,Pickup Truck/Utility Van,North,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11687029.34,4824056.705
298216299,2025163856,2.02516E+14,5441,0,TRAF - ACCIDENT               ,"4/2/2025, 12:21 AM","4/2/2025, 12:21 AM","4/2/2025, 12:21 AM",600 BLOCK E ALAMEDA AVE,3146269,1684296,-104.9800927,39.71104512,3,312,Washington Park West,0,0,Front to Rear,,Front to Rear,On Roadway,Non-Intersection,Straight - Level,Dry,Dawn or Dusk,SUV,West,Going Straight,Followed Too Closely,Other Factor,,Passenger Car/Passenger Van,West,Slowing,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11686330.66,4824039.984
298216653,2023580953,2.02358E+14,5441,0,TRAF - ACCIDENT               ,"10/27/2023, 7:33 AM","10/27/2023, 7:33 AM","10/27/2023, 7:33 AM",200 BLOCK E ALAMEDA AVE,3144915,1684302,-104.9849052,39.71108277,3,312,Washington Park West,0,0,Side to Side-Same Direction,,Side to Side-Same Direction,On Roadway,Intersection Related,Straight - Level,Dry,Daylight,SUV,West,Making Left Turn,Lane Violation,Not Observed,,"Medium/Heavy Trucks GVWR/GCWR 16,001 and over",West,Making Left Turn,Lane Violation,Not Observed,,0,0,,,,,,,-11686865.71,4824045.956
298216850,2023616200,2.02362E+14,5441,0,TRAF - ACCIDENT               ,"11/15/2023, 6:45 AM","11/15/2023, 6:45 AM","11/15/2023, 7:18 AM",E ALAMEDA AVE / S EMERSON ST,3147165,1684322,-104.9769075,39.71110238,3,312,Washington Park West,0,0,Front to Side,,Front to Side,On Roadway,At Intersection,Straight - Level,Dry,Daylight,Passenger Car/Passenger Van,East,Going Straight,Failed to Stop at Signal,Distracted/Other Interior,,SUV,North,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11685975.94,4824048.345
298216938,2023443030,2.02344E+14,5441,0,TRAF - ACCIDENT               ,"8/17/2023, 3:00 AM","8/17/2023, 3:00 AM","8/17/2023, 3:34 AM",300 BLOCK S LINCOLN ST,3144545,1684274,-104.9862209,39.71101165,3,312,Washington Park West,0,0,Front to Rear,,Front to Rear,On Roadway,Non-Intersection,Straight - Level,Dry,Daylight,SUV,North,Slowing,Careless Driving,Aggressive Driving,,SUV,North,Slowing,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11687012.62,4824035.207
298216997,2023510509,2.02351E+14,5441,0,TRAF - ACCIDENT               ,"9/21/2023, 11:35 AM","9/21/2023, 11:35 AM","9/21/2023, 12:42 PM",S LAFAYETTE ST / E ALAMEDA AVE,3148822,1684335,-104.9710176,39.71111173,3,312,Washington Park,0,0,Front to Side,Front to Side,Front to Side,On Roadway,At Intersection,Straight - Level,Dry,Daylight,Passenger Car/Passenger Van,South,Going Straight,Failed to Yield ROW,No Apparent Contributing Factor,,Passenger Car/Passenger Van,East,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11685320.25,4824050.733
298217397,202483997,2.02484E+13,5441,0,TRAF - ACCIDENT               ,"2/13/2024, 5:04 AM","2/13/2024, 5:04 AM","2/13/2024, 5:04 AM",S PEARL ST / E ALAMEDA AVE,3146187,1684322,-104.9803837,39.71111779,3,312,Washington Park West,0,0,Front to Side,,Front to Side,On Roadway,At Intersection,Straight - Level,Dry,Daylight,Passenger Car/Passenger Van,North,Going Straight,No Contributing Action,Not Observed,,Pickup Truck/Utility Van,West,Going Straight,No Contributing Action,Not Observed,,0,0,,,,,,,-11686362.9,4824050.733
298217515,202315086,2.02315E+13,5401,0,TRAF - ACCIDENT - HIT & RUN   ,"1/9/2023, 6:30 AM","1/9/2023, 6:30 AM","1/9/2023, 7:12 AM",S LINCOLN ST / E ALAMEDA AVE,3144503,1684327,-104.9863691,39.7111578,3,312,Washington Park West,0,0,Side to Side-Same Direction,,Side to Side-Same Direction,On Roadway,At Intersection,Straight - Level,Dry,Daylight,Unknown (Hit and Run Only),,,,,,SUV,North,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11687029.34,4824056.705
298219099,2022580594,2.02258E+14,5441,0,TRAF - ACCIDENT               ,"11/9/2022, 11:00 AM","11/9/2022, 11:00 AM","11/9/2022, 11:15 AM",E ALAMEDA AVE / S GRANT ST,3145165,1684326,-104.9840162,39.71114476,3,312,Washington Park West,0,0,Front to Side,,Front to Side,On Roadway,At Intersection,Straight - Level,Dry,Dark-Lighted,Passenger Car/Passenger Van,North,Entering Traffic Way/Merge,Failed to Yield ROW,Not Observed,,SUV,West,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11686767.78,4824055.511
298219269,2023400397,2.0234E+14,5441,0,TRAF - ACCIDENT               ,"7/26/2023, 2:26 AM","7/26/2023, 2:26 AM","7/26/2023, 3:33 AM",E ALAMEDA AVE / S EMERSON ST,3147165,1684322,-104.9769075,39.71110238,3,312,Washington Park West,0,0,Front to Side,,Front to Side,On Roadway,At Intersection,Straight - Level,Dry,Daylight,Passenger Car/Passenger Van,West,Going Straight,Failed to Stop at Signal,No Apparent Contributing Factor,,SUV,North,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11685975.94,4824048.345
298219304,2023511310,2.02351E+14,5441,0,TRAF - ACCIDENT               ,"9/21/2023, 11:28 PM","9/21/2023, 11:28 PM","9/21/2023, 11:28 PM",1200 BLOCK E ALAMEDA AVE,3148238,1684306,-104.9730939,39.71104143,3,312,Washington Park,0,0,Front to Rear,Front to Rear,Front to Rear,On Roadway,Non-Intersection,Straight - Level,Dry,Daylight,Pickup Truck/Utility Van,East,Going Straight,Followed Too Closely,Asleep or Fatigued,,SUV,East,Stopped in Traffic,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11685551.95,4824041.179
298219599,2023680120,2.02368E+14,5441,0,TRAF - ACCIDENT               ,"12/21/2023, 6:06 AM","12/21/2023, 6:06 AM","12/21/2023, 6:06 AM",400 BLOCK E ALAMEDA AVE,3145607,1684300,-104.9824456,39.71106648,3,312,Washington Park West,0,0,Front to Rear,,Front to Rear,On Roadway,Non-Intersection,Straight - Level,Dry,Daylight,Passenger Car/Passenger Van,East,Going Straight,Followed Too Closely,Other Factor,,SUV,East,Stopped in Traffic,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11686592.21,4824043.567
298219748,2022527826,2.02253E+14,5441,0,TRAF - ACCIDENT               ,"10/12/2022, 6:00 AM","10/12/2022, 6:00 AM","10/12/2022, 7:12 AM",300 BLOCK S LINCOLN ST,3144545,1684274,-104.9862209,39.71101165,3,312,Washington Park West,0,0,Rear to Side,,Rear to Side,On Roadway,Non-Intersection,Straight - Level,Dry,Daylight,Transit Bus,North,Making Right Turn,Lane Violation,Driver Inexperience,,Passenger Car/Passenger Van,North,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11687012.62,4824035.207
298219867,2024329342,2.02433E+14,5441,0,TRAF - ACCIDENT               ,"6/20/2024, 10:40 AM","6/20/2024, 10:40 AM","6/20/2024, 11:22 AM",E ALAMEDA AVE / S CLARKSON ST,3146834,1684319,-104.978084,39.71109937,3,312,Washington Park West,0,0,Front to Side,,Front to Side,On Roadway,At Intersection,Straight - Uphill,Wet,Daylight,Passenger Car/Passenger Van,North,Going Straight,Failed to Yield ROW,Looked/Did Not See,,Passenger Car/Passenger Van,East,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11686107.32,4824048.345
298219886,2023166458,2.02317E+14,5441,0,TRAF - ACCIDENT               ,"3/31/2023, 12:45 PM","3/31/2023, 12:45 PM","3/31/2023, 12:45 PM",E ALAMEDA AVE / S DOWNING ST,3148153,1684330,-104.9733956,39.71110867,3,312,Washington Park West,0,0,Front to Side,Rear to Side,Front to Side,On Roadway,At Intersection,Straight - Level,Dry,Daylight,Passenger Car/Passenger Van,West,Going Straight,Careless Driving,Driver Inexperience,,Pickup Truck/Utility Van,South,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11685585.39,4824050.733
298220064,2022596632,2.0226E+14,5401,0,TRAF - ACCIDENT - HIT & RUN   ,"11/18/2022, 3:30 PM","11/18/2022, 3:30 PM","11/19/2022, 2:30 AM",300 BLOCK S FRANKLIN ST,3149567,1684294,-104.9683704,39.71098723,3,312,Washington Park,0,0,Parked Motor Vehicle,Parked Motor Vehicle,,On Roadway,Non-Intersection,Straight - Level,Wet,Dark-Lighted,Unknown (Hit and Run Only),South,Going Straight,Careless Driving,Age/Driver Ability,,SUV,South,Parked,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11685026.45,4824031.624
298220183,202311267,2.02311E+13,5441,0,TRAF - ACCIDENT               ,"1/7/2023, 2:27 AM","1/7/2023, 2:27 AM","1/7/2023, 2:27 AM",E ALAMEDA AVE / S LINCOLN ST,3144503,1684327,-104.9863691,39.7111578,3,312,Washington Park West,0,0,Front to Side,,Front to Side,On Roadway,At Intersection,Straight - Level,Dry,Daylight,Passenger Car/Passenger Van,West,Going Straight,Failed to Stop at Signal,Aggressive Driving,,Passenger Car/Passenger Van,North,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11687029.34,4824056.705
298220202,2024508277,2.02451E+14,5441,0,TRAF - ACCIDENT               ,"9/17/2024, 11:50 AM","9/17/2024, 11:50 AM","9/17/2024, 12:18 PM",S LINCOLN ST / E ALAMEDA AVE,3144503,1684327,-104.9863691,39.7111578,3,312,Washington Park West,0,0,Front to Rear,,Front to Rear,On Roadway,At Intersection,Straight - Level,Dry,Daylight,Passenger Car/Passenger Van,North,Slowing,Followed Too Closely,Distracted/Other Interior,,Passenger Car/Passenger Van,North,Stopped in Traffic,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11687029.34,4824056.705
298221370,2025314802,2.02531E+14,5441,0,TRAF - ACCIDENT               ,"6/18/2025, 9:36 AM","6/18/2025, 9:36 AM","6/18/2025, 10:11 AM",E ALAMEDA AVE / S LINCOLN ST,3144503,1684327,-104.9863691,39.7111578,3,312,Washington Park West,0,0,Front to Rear,,Front to Rear,On Roadway,At Intersection,Straight - Level,Dry,Daylight,SUV,North,Going Straight,Followed Too Closely,No Apparent Contributing Factor,,SUV,North,Stopped in Traffic,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11687029.34,4824056.705
298221641,2024145905,2.02415E+14,5441,0,TRAF - ACCIDENT               ,"3/17/2024, 3:42 AM","3/17/2024, 3:42 AM","3/17/2024, 3:42 AM",E ALAMEDA AVE / S LINCOLN ST,3144503,1684327,-104.9863691,39.7111578,3,312,Washington Park West,0,0,Front to Side,,Front to Side,On Roadway,At Intersection,Straight - Level,Dry,Daylight,Passenger Car/Passenger Van,West,Going Straight,Failed to Stop at Signal,Driver Emotionally Upset,,Passenger Car/Passenger Van,North,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11687029.34,4824056.705
298221666,202536735,2.02537E+13,5441,0,TRAF - ACCIDENT               ,"1/22/2025, 2:22 AM","1/22/2025, 2:22 AM","1/22/2025, 2:22 AM",E ALAMEDA AVE / S LINCOLN ST,3144503,1684327,-104.9863691,39.7111578,3,312,Washington Park West,0,0,Front to Side,,Front to Side,On Roadway,At Intersection,Straight - Level,Dry,Daylight,"Medium/Heavy Trucks GVWR/GCWR 16,001 and over",North,Going Straight,Failed to Stop at Signal,Distracted/Manipulating Vehicle Control,,Passenger Car/Passenger Van,West,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11687029.34,4824056.705
298222232,2024682487,2.02468E+14,5401,0,TRAF - ACCIDENT - HIT & RUN   ,"12/19/2024, 9:59 AM","12/19/2024, 9:59 AM","12/19/2024, 10:32 AM",S LINCOLN ST / E ALAMEDA AVE,3144503,1684327,-104.9863691,39.7111578,3,312,Washington Park West,0,0,Rear to Side,,Rear to Side,On Roadway,Intersection Related,Straight - Level,Dry,Dark-Lighted,Passenger Car/Passenger Van,North,Entering Traffic Way/Merge,Lane Violation,No Apparent Contributing Factor,,Passenger Car/Passenger Van,North,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11687029.34,4824056.705
298222976,2024494382,2.02449E+14,5401,0,TRAF - ACCIDENT - HIT & RUN   ,"9/10/2024, 5:30 PM","9/10/2024, 5:30 PM","9/10/2024, 6:46 PM",S LINCOLN ST / E ALAMEDA AVE,3144503,1684327,-104.9863691,39.7111578,3,312,Washington Park West,0,0,Front to Side,,Front to Side,On Roadway,At Intersection,Straight - Level,Dry,Dark-Lighted,Passenger Car/Passenger Van,East,Going Straight,Failed to Stop at Signal,Not Observed,,Passenger Car/Passenger Van,North,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11687029.34,4824056.705
298223030,2024309628,2.02431E+14,5441,0,TRAF - ACCIDENT               ,"6/10/2024, 1:14 PM","6/10/2024, 1:14 PM","6/10/2024, 1:14 PM",E ALAMEDA AVE / S CLARKSON EMERSON ALY,3146998,1684320,-104.9775011,39.71109953,3,312,Washington Park West,0,0,Front to Rear,Front to Rear,Front to Rear,,Intersection Related,Straight - Uphill,Dry,Daylight,Passenger Car/Passenger Van,East,Going Straight,Followed Too Closely,Looked/Did Not See,,Passenger Car/Passenger Van,East,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11686041.63,4824048.345
298223638,2022558050,2.02256E+14,5441,0,TRAF - ACCIDENT               ,"10/28/2022, 5:30 AM","10/28/2022, 5:30 AM","10/28/2022, 5:30 AM",S PENNSYLVANIA ST / E ALAMEDA AVE,3145864,1684321,-104.9815317,39.71112011,3,312,Washington Park West,0,0,Front to Side,,Front to Side,On Roadway,At Intersection,Straight - Level,Dry,Daylight,SUV,East,Making Left Turn,Failed to Yield ROW,Not Observed,,SUV,North,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11686490.7,4824051.928
298223674,2022563335,2.02256E+14,5441,0,TRAF - ACCIDENT               ,"10/31/2022, 6:11 AM","10/31/2022, 6:11 AM","10/31/2022, 6:40 AM",S LOGAN ST / E ALAMEDA AVE,3145512,1684326,-104.9827828,39.71113934,3,312,Washington Park West,0,0,Front to Side,,Front to Side,On Roadway,At Intersection,Straight - Level,Dry,Daylight,Pickup Truck/Utility Van,East,Going Straight,Failed to Stop at Signal,,,Passenger Car/Passenger Van,North,Going Straight,No Contributing Action,,,0,0,,,,,,,-11686630.43,4824054.316
298223793,2024202169,2.0242E+14,5441,0,TRAF - ACCIDENT               ,"4/15/2024, 10:01 AM","4/15/2024, 10:01 AM","4/15/2024, 10:01 AM",E ALAMEDA AVE / S EMERSON ST,3147165,1684322,-104.9769075,39.71110238,3,312,Washington Park West,0,0,Front to Side,,Front to Side,On Roadway,At Intersection,Straight - Level,Dry,Daylight,Passenger Car/Passenger Van,East,Going Straight,Failed to Stop at Signal,Looked/Did Not See,,Passenger Car/Passenger Van,North,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11685975.94,4824048.345
298224181,202511458,2.02511E+13,5441,0,TRAF - ACCIDENT               ,"1/7/2025, 9:45 AM","1/7/2025, 9:45 AM","1/7/2025, 9:46 AM",S GRANT LOGAN ALY / E ALAMEDA AVE,3145329,1684326,-104.9834332,39.7111422,3,312,Washington Park West,0,0,Front to Side,,Front to Side,On Roadway,Non-Intersection,,Slushy,Daylight,Passenger Car/Passenger Van,East,Other (Describe in Narrative),Failed to Yield ROW,No Apparent Contributing Factor,,SUV,South,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11686702.09,4824054.316
298225273,2024559120,2.02456E+14,5441,0,TRAF - ACCIDENT               ,"10/12/2024, 8:46 PM","10/12/2024, 8:46 PM","10/12/2024, 9:37 PM",E ALAMEDA AVE / S LINCOLN ST,3144503,1684327,-104.9863691,39.7111578,3,312,Washington Park West,0,0,Front to Front,,Front to Front,On Roadway,At Intersection,Straight - Level,Dry,Dark-Lighted,Passenger Car/Passenger Van,East,Going Straight,Failed to Stop at Signal,Not Observed,,Passenger Car/Passenger Van,North,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11687029.34,4824056.705
298225695,2023275147,2.02328E+14,5441,0,TRAF - ACCIDENT               ,"5/25/2023, 7:00 AM","5/25/2023, 7:00 AM","5/25/2023, 7:30 AM",S PENNSYLVANIA ST / E ALAMEDA AVE,3145864,1684321,-104.9815317,39.71112011,3,312,Washington Park West,0,0,Parked Motor Vehicle,,Parked Motor Vehicle,On Roadway,At Intersection,Straight - Level,Dry,Daylight,"Medium/Heavy Trucks GVWR/GCWR 16,001 and over",South,Going Straight,Careless Driving,Distracted/Other Exterior,,SUV,South,Parked,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11686490.7,4824051.928
